type	subtype	name	evidence	symbol	identifier	count
tetracycline	tet(42)	tetracycline efflux MFS transporter Tet(42)	NF012177.1	tet(42)	NA	52
tetracycline	tet(44)	tetracycline resistance ribosomal protection protein Tet(44)	NBR008285	tet(44)	NA	33
tetracycline	tet(59)	tetracycline efflux MFS transporter Tet(59)	NBR016395	tet(59)	NA	20
tetracycline	tet(62)	tetracycline efflux MFS transporter Tet(62)	NF045488.1	tet(62)	NA	3
tetracycline	tet(64)	tetracycline efflux MFS transporter Tet(64)	NBR013507	tet(64)	NA	139
tetracycline	tet(65)	tetracycline efflux MFS transporter Tet(65)	NF045684.1	tet(65)	NA	9
tetracycline	tet(A)	tetracycline efflux MFS transporter Tet(A)	NF012193.0	tet(A)	NA	338
tetracycline	tet(B)	tetracycline efflux MFS transporter Tet(B)	NF012190.1	tet(B)	NA	171
tetracycline	tet(C)	tetracycline efflux MFS transporter Tet(C)	NF012191.0	tet(C)	NA	30
tetracycline	tet(D)	tetracycline efflux MFS transporter Tet(D)	NF012186.0	tet(D)	NA	87
tetracycline	tet(E)	tetracycline efflux MFS transporter Tet(E)	NF012187.0	tet(E)	NA	15
tetracycline	tet(G)	tetracycline efflux MFS transporter Tet(G)	NF012192.0	tet(G)	NA	61
tetracycline	tet(H)	tetracycline efflux MFS transporter Tet(H)	NF012195.0	tet(H)	NA	56
tetracycline	tet(J)	tetracycline efflux MFS transporter Tet(J)	NF012194.0	tet(J)	NA	71
tetracycline	tet(K)	tetracycline efflux MFS transporter Tet(K)	NF012183.0	tet(K)	NA	88
tetracycline	tet(L)	tetracycline efflux MFS transporter Tet(L)	NF012185.0	tet(L)	NA	270
tetracycline	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	NF012155.1	tet(M)	NA	918
tetracycline	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	NBR008283	tet(O)	NA	634
tetracycline	tet(Q)	tetracycline resistance ribosomal protection protein Tet(Q)	NF012154.0	tet(Q)	NA	294
tetracycline	tet(S)	tetracycline resistance ribosomal protection protein Tet(S)	NBR008286	tet(S)	NA	19
tetracycline	tet(T)	tetracycline resistance ribosomal protection protein Tet(T)	NBR008289	tet(T)	NA	7
tetracycline	tet(V)	tetracycline efflux MFS transporter Tet(V)	NF012178.0	tet(V)	NA	304
tetracycline	tet(W)	tetracycline resistance ribosomal protection mosaic protein Tet(O/W/32/O)	NBR013892	tet(O/W/32/O)	NA	39
tetracycline	tet(W)	tetracycline resistance ribosomal protection protein Tet(W)	NBR008287	tet(W)	NA	436
tetracycline	tet(W)	tetracycline resistance ribosomal protection protein Tet(W/N/W)	NBR013897	tet(W/N/W)	NA	6
tetracycline	tet(X)	tetracycline-inactivating monooxygenase Tet(X)	NF033111.2	tet(X)	NA	136
tetracycline	tet(X)	tetracycline-inactivating monooxygenase Tet(X1)	NBR016672	tet(X1)	NA	2
tetracycline	tet(Y)	tetracycline efflux MFS transporter Tet(Y)	NF012188.1	tet(Y)	NA	9
tetracycline	tet(Z)	tetracycline efflux MFS transporter Tet(Z)	NBR013513	tet(Z)	NA	8
tetracycline	tet*	Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	NF012174.0	tet	NA	1024
tetracycline	tet*	Tet(H)/Tet(J) family tetracycline efflux MFS transporter	NF012207.0	tet(H-J)	NA	23
tetracycline	tet*	Tet(L)/Tet(K)/Tet(45) family tetracycline efflux MFS transporter	NF012175.1	tet	NA	458
tetracycline	tet*	TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	NF033148.1	tet	NA	109
tetracycline	tet*	tetracycline resistance ribosomal protection protein	NF012153.1	tet	NA	290
tetracycline	tetA	tetracycline efflux ABC transporter TetAB subunit A	NF000506.1	tetA	NA	62
tetracycline	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	NF000474.1	tetA(46)	NA	120
tetracycline	tetA(58)	tetracycline efflux ABC transporter Tet(58) subunit A	NBR016196	tetA(58)	NA	29
tetracycline	tetA(60)	tetracycline efflux ABC transporter Tet(60) subunit A	NBR016124	tetA(60)	NA	12
tetracycline	tetA(P)	tetracycline efflux MFS transporter TetA(P)	NF000043.1	tetA(P)	NA	91
tetracycline	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	NF000475.1	tetB(46)	NA	133
tetracycline	tetB(58)	tetracycline efflux ABC transporter Tet(58) subunit B	NBR016197	tetB(58)	NA	25
tetracycline	tetB(60)	tetracycline efflux ABC transporter Tet(60) subunit B	NBR016125	tetB(60)	NA	10
tetracycline	tetB(P)	tetracycline resistance ribosomal protection protein TetB(P)	NBR008290	tetB(P)	NA	26
thiostrepton	nshR	NshR family nosiheptide/thiostrepton resistance 23S rRNA methyltransferase	NF000035.1	NA	NA	9
trimethoprim	dfr*	DfrD/DfrG/DfrK family trimethoprim-resistant dihydrofolate reductase	NF000332.1	dfr	NA	83
trimethoprim	dfrA	DfrA12/DfrA21 family trimethoprim-resistant dihydrofolate reductase	NF000055.3	dfrA	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA	NF000330.1	dfrA	NA	75
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA1	NBR013838	dfrA1	NA	43
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA10	NF000018.2	dfrA10	NA	2
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA12	NF000053.2	dfrA12	NA	40
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA14	NBR013841	dfrA14	NA	35
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA15	NBR013842	dfrA15	NA	12
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA16	NBR013843	dfrA16	NA	7
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA17	NBR013837	dfrA17	NA	26
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA18	NF000039.1	dfrA18	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA19	NF000041.1	dfrA19	NA	9
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA20	NF000127.2	dfrA20	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA21	NBR013854	dfrA21	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA23	NF000134.2	dfrA23	NA	2
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA24	NF000146.2	dfrA24	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA25	NBR013844	dfrA25	NA	2
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA26	NF000006.2	dfrA26	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA27	NBR013834	dfrA27	NA	6
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA30	NBR013849	dfrA30	NA	3
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA31	NBR013847	dfrA31	NA	9
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA32	NBR013835	dfrA32	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA36	NF033868.0	dfrA36	NA	2
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA4	NBR013896	dfrA4	NA	2
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA40	NBR016117	dfrA40	NA	18
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA41	NBR016110	dfrA41	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA44	NBR016118	dfrA44	NA	15
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA45	NBR016113	dfrA45	NA	2
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA46	NBR013845	dfrA46	NA	3
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA5	NBR013851	dfrA5	NA	5
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA50	NF047323.1	dfrA50	NA	76
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA51	NF047324.1	dfrA51	NA	172
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA6	NBR013846	dfrA6	NA	4
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA7	NBR013840	dfrA7	NA	4
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA8	NF000126.2	dfrA8	NA	1
trimethoprim	dfrA	trimethoprim-resistant dihydrofolate reductase DfrA9	NF000109.2	dfrA9	NA	1
trimethoprim	dfrB	trimethoprim-resistant dihydrofolate reductase DfrB	NF000331.2	dfrB	NA	26
trimethoprim	dfrE	trimethoprim-resistant dihydrofolate reductase DfrE	NF040541.1	dfrE	NA	1
trimethoprim	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	NF000333.1	dfrF	NA	5
trimethoprim	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	NF000143.1	dfrG	NA	28
trimethoprim	dfrI	trimethoprim-resistant dihydrofolate reductase DfrI	NF000012.1	dfrI	NA	4
tuberactinomycin	cpaA	capreomycin N-acetyltransferase CpaA	NBR008122	cpaA	NA	16
tuberactinomycin	cph	capreomycin phosphotransferase	NF041268.1	cph	NA	6
tuberactinomycin	vph	viomycin phosphotransferase	NF000088.1	vph	NA	512
tunicamycin	tmrB	tunicamycin resistance ATP-binding TmrB	NBR010161	tmrB	NA	324
tunicamycin	tmrD	putative tunicamycin resistance ATP-binding protein TmrD	NBR013264	tmrD	NA	3
